"taxonTypeCode","taxonID","acceptedTaxonID","scientificName","scientificNameAuthorship","taxonRank","vernacularName","taxonProtocolCategory","nameAccordingToID","nameAccordingToTitle","kingdom","subkingdom","infrakingdom","superdivision","division","subdivision","infradivision","parvdivision","superphylum","phylum","subphylum","infraphylum","superclass","class","subclass","infraclass","superorder","order","suborder","infraorder","section","subsection","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","species","subspecies","variety","subvariety","form","subform","race","stirp","morph","abberation","unspecified","speciesGroup","specificEpithet","infraspecificEpithet"
"BEETLE","PTESIM","PTESIM","Pterostichus similis","Mannerheim","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Criobius","","","","","","","","","","","","","similis",""
"BEETLE","PTESME","PTESME","Pterostichus smetanai","Bousquet","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Pseudoferonina","","","","","","","","","","","","","smetanai",""
"BEETLE","PTESOP","PTESOP","Pterostichus soperi","Ball","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Criobius","","","","","","","","","","","","","soperi",""
"BEETLE","PTESP","PTESP","Pterostichus (Argutor) sp.","Dejean","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Argutor","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP1","PTESP1","Pterostichus (Phonias) sp.","des Gozis","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Phonias","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP10","PTESP10","Pterostichus (Euferonia) sp.","Casey","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Euferonia","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP11","PTESP11","Pterostichus (Lenapterus) sp.","Berlov","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Lenapterus","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP12","PTESP12","Pterostichus (Metallophilus) sp.","Chaudoir","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Metallophilus","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP13","PTESP13","Pterostichus (Abacidus) sp.","LeConte","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Abacidus","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP14","PTESP14","Pterostichus (Orsonjohnsonus) sp.","Hatch","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Orsonjohnsonus","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP15","PTESP15","Pterostichus (Lamenius) sp.","Bousquet","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Lamenius","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP16","PTESP16","Pterostichus (Eosteropus) sp.","Tschitschérine","subgenus","","target","www.itis.gov","Retrieved Oct 07, 2014 from the Integrated Taxonomic Information System on-line database, http://www.itis.gov.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Eosteropus","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP17","PTESP17","Pterostichus (Monoferonia) sp.","Casey","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Monoferonia","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP18","PTESP18","Pterostichus (Cylindrocharis) sp.","Casey","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Cylindrocharis","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP19","PTESP19","Pterostichus (Leptoferonia) sp.","Casey","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Leptoferonia","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP2","PTESP2","Pterostichus (Bothriopterus) sp.","Chaudoir","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Bothriopterus","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP20","PTESP20","Pterostichus (Anilloferonia) sp.","Van Dyke","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Anilloferonia","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP21","PTESP21","Pterostichus (Hypherpes) sp.","Chaudoir","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Hypherpes","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP22","PTESP22","Pterostichus (Cryobius) sp.","Chaudoir","subgenus","","target","www.itis.gov","Retrieved Oct 07, 2014 from the Integrated Taxonomic Information System on-line database, http://www.itis.gov.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Cryobius","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP23","PTESP23","Pterostichus sp.","Bonelli","genus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP24","PTESP24","Pterostichini sp.","Bonelli","tribe","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","","","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP3","PTESP3","Pterostichus (Melanius) sp.","Bonelli","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Melanius","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP4","PTESP4","Pterostichus (Pseudomaseus) sp.","Chaudoir","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Pseudomaseus","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP5","PTESP5","Pterostichus (Feronina) sp.","Casey","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Feronina","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP6","PTESP6","Pterostichus (Paraferonia) sp.","Casey","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Paraferonia","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP7","PTESP7","Pterostichus (Pseudoferonina) sp.","Ball","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Pseudoferonina","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP8","PTESP8","Pterostichus (Gastrosticta) sp.","Casey","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Gastrosticta","","","","","","","","","","","","","sp.",""
"BEETLE","PTESP9","PTESP9","Pterostichus (Morphnosoma) sp.","Lutshnik","subgenus","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Morphnosoma","","","","","","","","","","","","","sp.",""
"BEETLE","PTESPA","PTESPA","Pterostichus spathifer","Bousquet","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Pseudoferonina","","","","","","","","","","","","","spathifer",""
"BEETLE","PTESPH","PTESPH","Pterostichus sphodrinus","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Leptoferonia","","","","","","","","","","","","","sphodrinus",""
"BEETLE","PTESPO","PTESPO","Pterostichus sponsor","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Hypherpes","","","","","","","","","","","","","sponsor",""
"BEETLE","PTESPR","PTESPR","Pterostichus spraguei","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Hypherpes","","","","","","","","","","","","","spraguei",""
"BEETLE","PTESTA","PTESTA","Pterostichus stapedius","Hacker","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Leptoferonia","","","","","","","","","","","","","stapedius",""
"BEETLE","PTESTR","PTESTR","Pterostichus strenuus","Panzer","species","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Phonias","","","","","","","","","","","","","strenuus",""
"BEETLE","PTESTY","PTESTY","Pterostichus stygicus","Say","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Euferonia","","","","","","","","","","","","stygicus","stygicus",""
"BEETLE","PTESUB1","PTESUB1","Pterostichus subacutus","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Gastrosticta","","","","","","","","","","","","","subacutus",""
"BEETLE","PTESUB2","PTESUB2","Pterostichus sublaevis","Sahlberg","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Metallophilus","","","","","","","","","","","","","sublaevis",""
"BEETLE","PTESUF","PTESUF","Pterostichus suffusus","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Hypherpes","","","","","","","","","","","","","suffusus",""
"BEETLE","PTESUP","PTESUP","Pterostichus superciliosus","Say","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Eosteropus","","","","","","","","","","","","","superciliosus",""
"BEETLE","PTESUR","PTESUR","Pterostichus surgens","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Criobius","","","","","","","","","","","","","surgens",""
"BEETLE","PTETAE","PTETAE","Pterostichus taeniolus","Bates","species","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","","","","","","","","","","","","","","taeniolus",""
"BEETLE","PTETAH","PTELAB","Pterostichus tahoensis","Casey","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Pterostichus","","","","","","","","","","","","","","tahoensis",""
"BEETLE","PTETAR1","PTETAR1","Pterostichus tareumiut","Ball","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Criobius","","","","","","","","","","","","","tareumiut",""
"BEETLE","PTETAR2","PTETAR2","Pterostichus tarsalis","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Hypherpes","","","","","","","","","","","","","tarsalis",""
"BEETLE","PTETEN","PTETEN","Pterostichus tenuis","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Pseudomaseus","","","","","","","","","","","","","tenuis",""
"BEETLE","PTETES","PTETES","Pterostichus testaceus","Van Dyke","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Anilloferonia","","","","","","","","","","","","","testaceus",""
"BEETLE","PTETIL","PTEBRY6","Pterostichus tiliaceoradix","Ball","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Pterostichus","","","","","","","","","","","","","","tiliaceoradix",""
"BEETLE","PTETRI1","PTETRI1","Pterostichus trinarius","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Bothriopterus","","","","","","","","","","","","","trinarius",""
"BEETLE","PTETRI2","PTETRI2","Pterostichus trinitensis","Hacker","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Leptoferonia","","","","","","","","","","","","","trinitensis",""
"BEETLE","PTETRI3","PTETRI3","Pterostichus tristis","Dejean","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Hypherpes","","","","","","","","","","","","adoxus","tristis",""
"BEETLE","PTETRO","PTETRO","Pterostichus tropicalis","Bates","species","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","","","","","","","","","","","","","","tropicalis",""
"BEETLE","PTETUB","PTETUB","Pterostichus tuberculofemoratus","Hatch","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Hypherpes","","","","","","","","","","","","","tuberculofemoratus",""
"BEETLE","PTETUM","PTETUM","Pterostichus tumescens","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Gastrosticta","","","","","","","","","","","","","tumescens",""
"BEETLE","PTEVAN","PTEVAN","Pterostichus vandykei","Schaeffer","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Hypherpes","","","","","","","","","","","","","vandykei",""
"BEETLE","PTEVEN","PTEVEN","Pterostichus ventricosus ventricosus","Eschscholtz","subspecies","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Criobius","","","","","","","","","","","","","ventricosus","ventricosus"
"BEETLE","PTEVEN1","PTEVEN1","Pterostichus ventralis","Say","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Gastrosticta","","","","","","","","","","","","","ventralis",""
"BEETLE","PTEVEN2","PTEVEN2","Pterostichus ventricosus","Eschscholtz","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Criobius","","","","","","","","","","","","","ventricosus",""
"BEETLE","PTEVER1","PTEVER1","Pterostichus vermiculosus","Menetries","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Harpalinae","Pterostichini","","Pterostichus","Lenapterus","","","","","","","","","","","","","vermiculosus",""
